longitude,latitude,value
147.7504064,44.98313785,5
141.6957613,44.9741547,3
141.731694,44.9741547,5
142.0550875,44.9741547,5
142.3605147,44.9741547,6
147.4539623,44.9741547,3
147.5797265,44.9741547,5
147.7593895,44.9741547,5
147.90312,44.9741547,5
141.7047445,44.96517155,5
141.731694,44.96517155,5
142.0550875,44.96517155,5
142.3605147,44.96517155,5
147.4449792,44.96517155,3
147.7593895,44.96517155,5
147.90312,44.96517155,4
141.7047445,44.95618839,4
141.8844076,44.95618839,5
142.2078011,44.95618839,6
142.5311946,44.95618839,6
147.4449792,44.95618839,5
147.7683727,44.95618839,5
141.7047445,44.94720524,4
141.8844076,44.94720524,5
142.2078011,44.94720524,6
142.5311946,44.94720524,6
147.435996,44.94720524,5
147.5797265,44.94720524,5
147.8043053,44.94720524,3
141.7137276,44.93822209,4
141.8844076,44.93822209,5
142.2078011,44.93822209,6
142.5311946,44.93822209,6
147.4090465,44.93822209,3
147.4270129,44.93822209,6
141.7137276,44.92923894,5
141.8844076,44.92923894,5
142.2078011,44.92923894,5
142.5311946,44.92923894,6
147.4090465,44.92923894,5
147.4270129,44.92923894,5
141.7227108,44.92025578,4
141.8844076,44.92025578,5
142.2078011,44.92025578,5
142.5311946,44.92025578,6
147.3910802,44.92025578,2
147.4270129,44.92025578,5
141.7227108,44.91127263,5
141.8844076,44.91127263,5
142.2078011,44.91127263,5
142.5311946,44.91127263,6
147.3820971,44.91127263,5
147.5797265,44.91127263,5
141.731694,44.90228948,5
142.0550875,44.90228948,6
142.3605147,44.90228948,6
147.3551476,44.90228948,2
147.4270129,44.90228948,4
141.731694,44.89330632,5
142.0550875,44.89330632,6
142.3605147,44.89330632,6
147.3281982,44.89330632,2
147.5797265,44.89330632,6
141.731694,44.88432317,3
142.0550875,44.88432317,6
142.3605147,44.88432317,6
147.2922656,44.88432317,2
147.5797265,44.88432317,6
141.7406771,44.87534002,5
142.0550875,44.87534002,6
142.3605147,44.87534002,6
147.2742993,44.87534002,2
147.5797265,44.87534002,6
141.7406771,44.86635687,4
142.0550875,44.86635687,5
142.3605147,44.86635687,6
147.2742993,44.86635687,5
147.5797265,44.86635687,5
141.7496603,44.85737371,4
142.0550875,44.85737371,5
142.3605147,44.85737371,6
147.2653161,44.85737371,3
147.4270129,44.85737371,4
141.7496603,44.84839056,4
142.0550875,44.84839056,5
142.3605147,44.84839056,6
147.2563329,44.84839056,4
147.2742993,44.84839056,5
147.5797265,44.84839056,5
141.7496603,44.83940741,4
141.8844076,44.83940741,6
142.2078011,44.83940741,5
142.5311946,44.83940741,5
147.2653161,44.83940741,5
147.4270129,44.83940741,4
141.7586434,44.83042425,5
142.0550875,44.83042425,4
142.3605147,44.83042425,5
147.1305688,44.83042425,3
147.2473498,44.83042425,5
147.4270129,44.83042425,5
141.7586434,44.8214411,5
141.8844076,44.8214411,6
142.2078011,44.8214411,5
142.5311946,44.8214411,6
147.1126025,44.8214411,4
147.2473498,44.8214411,5
147.4270129,44.8214411,5
141.7586434,44.81245795,3
141.8844076,44.81245795,6
142.2078011,44.81245795,5
142.5311946,44.81245795,6
147.1036194,44.81245795,4
147.2383666,44.81245795,4
147.2742993,44.81245795,6
141.7586434,44.8034748,4
141.8844076,44.8034748,6
142.2078011,44.8034748,6
142.5311946,44.8034748,6
147.1036194,44.8034748,3
147.2204003,44.8034748,2
147.2742993,44.8034748,6
141.7676266,44.79449164,5
141.8844076,44.79449164,6
142.2078011,44.79449164,5
142.5311946,44.79449164,6
147.1126025,44.79449164,4
147.2742993,44.79449164,6
141.7676266,44.78550849,5
142.0550875,44.78550849,5
142.3605147,44.78550849,6
147.1126025,44.78550849,6
147.2742993,44.78550849,6
141.7676266,44.77652534,5
142.0550875,44.77652534,5
142.3605147,44.77652534,5
147.1126025,44.77652534,6
147.2742993,44.77652534,6
141.7766097,44.76754218,5
142.0550875,44.76754218,5
142.3605147,44.76754218,5
147.1305688,44.76754218,5
147.2742993,44.76754218,6
141.7766097,44.75855903,5
142.0550875,44.75855903,5
142.3605147,44.75855903,5
147.1754846,44.75855903,4
141.7855929,44.74957588,5
142.0550875,44.74957588,5
142.3605147,44.74957588,6
147.2114172,44.74957588,5
141.7766097,44.74059273,3
142.0550875,44.74059273,5
142.3605147,44.74059273,6
147.2114172,44.74059273,5
141.7766097,44.73160957,4
141.8844076,44.73160957,6
142.2078011,44.73160957,5
142.5311946,44.73160957,5
147.202434,44.73160957,4
147.2742993,44.73160957,6
141.7766097,44.72262642,2
141.8844076,44.72262642,6
142.2078011,44.72262642,5
142.5311946,44.72262642,6
147.1934509,44.72262642,4
141.7855929,44.71364327,4
141.8844076,44.71364327,6
142.2078011,44.71364327,5
142.5311946,44.71364327,6
147.202434,44.71364327,5
147.2742993,44.71364327,6
141.7855929,44.70466011,5
141.8844076,44.70466011,6
142.2078011,44.70466011,5
142.5311946,44.70466011,6
147.1934509,44.70466011,5
141.7855929,44.69567696,5
142.0550875,44.69567696,6
142.3605147,44.69567696,5
147.1844677,44.69567696,5
147.2742993,44.69567696,6
141.7855929,44.68669381,5
141.8844076,44.68669381,6
142.2078011,44.68669381,5
142.5311946,44.68669381,5
147.1665014,44.68669381,3
147.2742993,44.68669381,6
141.7855929,44.67771066,5
142.0550875,44.67771066,6
142.3605147,44.67771066,5
147.1665014,44.67771066,6
147.2742993,44.67771066,6
141.7855929,44.6687275,5
141.8844076,44.6687275,6
142.2078011,44.6687275,5
142.5311946,44.6687275,5
147.1485351,44.6687275,4
147.2742993,44.6687275,6
141.794576,44.65974435,6
141.8844076,44.65974435,6
142.2078011,44.65974435,5
142.5311946,44.65974435,5
147.0137878,44.65974435,3
147.1305688,44.65974435,4
147.2742993,44.65974435,5
141.794576,44.6507612,5
142.0550875,44.6507612,5
142.3605147,44.6507612,5
147.0137878,44.6507612,6
147.1305688,44.6507612,6
147.2742993,44.6507612,4
141.794576,44.64177804,5
141.8844076,44.64177804,6
142.2078011,44.64177804,5
142.5311946,44.64177804,5
147.022771,44.64177804,6
147.2742993,44.64177804,2
141.794576,44.63279489,4
142.0550875,44.63279489,5
142.3605147,44.63279489,5
146.9419226,44.63279489,2
147.0317541,44.63279489,2
147.1036194,44.63279489,6
141.794576,44.62381174,5
142.0550875,44.62381174,5
142.3605147,44.62381174,5
146.9419226,44.62381174,3
147.0317541,44.62381174,5
147.1036194,44.62381174,6
141.7855929,44.61482859,4
141.8844076,44.61482859,6
142.2078011,44.61482859,5
142.5311946,44.61482859,5
146.9329394,44.61482859,3
147.0407373,44.61482859,5
141.7855929,44.60584543,4
142.0550875,44.60584543,5
142.3605147,44.60584543,5
146.9419226,44.60584543,5
147.0317541,44.60584543,4
147.1036194,44.60584543,6
141.7855929,44.59686228,5
142.0550875,44.59686228,5
142.3605147,44.59686228,5
146.9329394,44.59686228,5
147.0317541,44.59686228,5
147.1036194,44.59686228,6
141.7855929,44.58787913,5
142.0550875,44.58787913,5
142.3605147,44.58787913,5
146.9329394,44.58787913,6
147.0048047,44.58787913,3
141.7855929,44.57889597,5
141.8844076,44.57889597,6
142.2078011,44.57889597,5
142.5311946,44.57889597,5
146.9329394,44.57889597,5
141.7766097,44.56991282,4
141.8844076,44.56991282,6
142.2078011,44.56991282,5
142.5311946,44.56991282,5
146.9419226,44.56991282,6
147.1036194,44.56991282,5
141.7676266,44.56092967,4
141.8844076,44.56092967,6
142.2078011,44.56092967,5
142.5311946,44.56092967,5
146.9509058,44.56092967,6
147.1305688,44.56092967,5
147.202434,44.56092967,1
141.7676266,44.55194652,5
141.8844076,44.55194652,6
142.2078011,44.55194652,5
142.5311946,44.55194652,5
146.9598889,44.55194652,6
141.7676266,44.54296336,5
142.0550875,44.54296336,5
142.3605147,44.54296336,5
143.0073017,44.54296336,5
146.9419226,44.54296336,4
141.7676266,44.53398021,5
141.8844076,44.53398021,6
142.2078011,44.53398021,5
142.5311946,44.53398021,5
143.0612006,44.53398021,3
146.9329394,44.53398021,4
141.7676266,44.52499706,4
141.8844076,44.52499706,6
142.2078011,44.52499706,5
142.5311946,44.52499706,5
146.8970068,44.52499706,1
141.7676266,44.5160139,5
141.8844076,44.5160139,6
142.2078011,44.5160139,5
142.5311946,44.5160139,5
146.1334388,44.5160139,1
146.1693715,44.5160139,5
146.8970068,44.5160139,4
141.7586434,44.50703075,1
141.8844076,44.50703075,5
142.2078011,44.50703075,5
142.5311946,44.50703075,5
146.1244557,44.50703075,4
146.8790405,44.50703075,1
141.7586434,44.4980476,3
142.0550875,44.4980476,5
142.3605147,44.4980476,5
143.0073017,44.4980476,5
146.1064894,44.4980476,2
146.8790405,44.4980476,4
141.7586434,44.48906445,4
141.8844076,44.48906445,5
142.2078011,44.48906445,5
142.5311946,44.48906445,5
146.1064894,44.48906445,4
146.8700574,44.48906445,2
141.7586434,44.48008129,4
142.0550875,44.48008129,5
142.3605147,44.48008129,4
143.0073017,44.48008129,6
146.0795399,44.48008129,3
146.1693715,44.48008129,6
146.8610742,44.48008129,4
141.7586434,44.47109814,5
142.0550875,44.47109814,5
142.3605147,44.47109814,4
143.0073017,44.47109814,6
146.0795399,44.47109814,6
146.1693715,44.47109814,5
146.8610742,44.47109814,5
141.7586434,44.46211499,5
141.8844076,44.46211499,6
142.2078011,44.46211499,5
142.5311946,44.46211499,5
143.1600153,44.46211499,4
146.0795399,44.46211499,6
146.1693715,44.46211499,5
146.8700574,44.46211499,6
141.7496603,44.45313183,4
141.8844076,44.45313183,6
142.2078011,44.45313183,5
142.5311946,44.45313183,5
143.1600153,44.45313183,5
146.0795399,44.45313183,6
146.1693715,44.45313183,5
146.5646302,44.45313183,1
146.8520911,44.45313183,5
141.7496603,44.44414868,4
142.0550875,44.44414868,5
142.3605147,44.44414868,4
143.0073017,44.44414868,6
146.0705568,44.44414868,6
146.5466639,44.44414868,1
146.8700574,44.44414868,6
141.7496603,44.43516553,5
142.0550875,44.43516553,5
142.3605147,44.43516553,5
143.0073017,44.43516553,5
146.0615736,44.43516553,6
146.1693715,44.43516553,5
146.5197144,44.43516553,1
146.8700574,44.43516553,5
141.7406771,44.42618238,4
142.0550875,44.42618238,5
142.3605147,44.42618238,5
143.0073017,44.42618238,5
146.0525905,44.42618238,6
146.3220851,44.42618238,3
146.3939503,44.42618238,1
146.4747987,44.42618238,1
146.9149731,44.42618238,5
141.731694,44.41719922,5
142.0550875,44.41719922,5
142.3605147,44.41719922,5
143.0073017,44.41719922,5
146.0436073,44.41719922,5
146.1693715,44.41719922,5
146.4747987,44.41719922,4
141.7227108,44.40821607,3
142.0550875,44.40821607,5
142.3605147,44.40821607,5
143.0073017,44.40821607,6
146.0346242,44.40821607,1
146.3220851,44.40821607,6
141.7137276,44.39923292,3
141.731694,44.39923292,5
142.0550875,44.39923292,5
142.3605147,44.39923292,5
143.0073017,44.39923292,6
146.025641,44.39923292,1
146.1693715,44.39923292,5
146.4747987,44.39923292,5
141.7047445,44.39024976,4
141.8844076,44.39024976,6
142.2078011,44.39024976,5
142.5311946,44.39024976,5
143.1600153,44.39024976,6
146.025641,44.39024976,4
146.1693715,44.39024976,5
146.4747987,44.39024976,6
141.7047445,44.38126661,4
141.8844076,44.38126661,5
142.2078011,44.38126661,5
142.5311946,44.38126661,5
143.1600153,44.38126661,6
146.0076747,44.38126661,5
146.1693715,44.38126661,5
146.4747987,44.38126661,6
141.6957613,44.37228346,2
141.731694,44.37228346,5
142.0550875,44.37228346,5
142.3605147,44.37228346,5
143.0073017,44.37228346,6
143.3127289,44.37228346,4
146.0166579,44.37228346,5
146.3220851,44.37228346,6
146.4568323,44.37228346,3
146.4747987,44.37228346,5
141.6867782,44.36330031,3
141.731694,44.36330031,5
142.0550875,44.36330031,5
142.3605147,44.36330031,5
143.0073017,44.36330031,6
143.3127289,44.36330031,5
146.0076747,44.36330031,6
146.1693715,44.36330031,6
146.4658155,44.36330031,5
141.6867782,44.35431715,4
141.731694,44.35431715,4
142.0550875,44.35431715,4
142.3605147,44.35431715,5
143.0073017,44.35431715,6
143.3127289,44.35431715,6
145.9986916,44.35431715,5
146.3220851,44.35431715,6
146.4837818,44.35431715,4
141.677795,44.345334,4
141.731694,44.345334,5
142.0550875,44.345334,4
142.3605147,44.345334,5
143.0073017,44.345334,6
143.3127289,44.345334,6
145.3249551,44.345334,3
146.0076747,44.345334,6
146.1693715,44.345334,6
141.677795,44.33635085,5
141.731694,44.33635085,5
142.0550875,44.33635085,5
142.3605147,44.33635085,6
143.0073017,44.33635085,6
143.3127289,44.33635085,5
145.3159719,44.33635085,5
145.9986916,44.33635085,6
146.3220851,44.33635085,6
141.6688119,44.32736769,4
141.8844076,44.32736769,6
142.2078011,44.32736769,2
142.5311946,44.32736769,5
143.1600153,44.32736769,6
145.3069888,44.32736769,5
145.9897084,44.32736769,6
146.1693715,44.32736769,6
141.6508456,44.31838454,1
141.731694,44.31838454,6
142.0550875,44.31838454,5
142.3605147,44.31838454,5
143.0073017,44.31838454,6
143.3127289,44.31838454,6
145.3159719,44.31838454,6
145.9897084,44.31838454,6
146.1693715,44.31838454,6
141.6418624,44.30940139,3
141.731694,44.30940139,6
142.0550875,44.30940139,5
142.3605147,44.30940139,5
143.0073017,44.30940139,6
143.3127289,44.30940139,6
145.2980056,44.30940139,4
145.9807252,44.30940139,6
145.9986916,44.30940139,6
146.3220851,44.30940139,6
141.6508456,44.30041824,4
141.8844076,44.30041824,6
142.2078011,44.30041824,4
142.5311946,44.30041824,5
143.1600153,44.30041824,6
145.2800393,44.30041824,6
145.9717421,44.30041824,6
146.1693715,44.30041824,6
141.6508456,44.29143508,4
141.731694,44.29143508,5
142.0550875,44.29143508,5
142.3605147,44.29143508,5
143.0073017,44.29143508,6
143.3127289,44.29143508,5
145.2710562,44.29143508,2
145.9537758,44.29143508,2
146.1693715,44.29143508,6
141.6508456,44.28245193,4
141.8844076,44.28245193,6
142.2078011,44.28245193,5
142.5311946,44.28245193,5
143.1600153,44.28245193,6
143.4654425,44.28245193,5
145.262073,44.28245193,3
145.9358095,44.28245193,2
146.1693715,44.28245193,6
141.6598287,44.27346878,4
141.731694,44.27346878,5
142.0550875,44.27346878,5
142.3605147,44.27346878,5
143.0073017,44.27346878,7
143.3127289,44.27346878,6
145.262073,44.27346878,5
145.3698709,44.27346878,5
145.9268263,44.27346878,4
145.9986916,44.27346878,6
141.6508456,44.26448562,3
141.731694,44.26448562,5
142.0550875,44.26448562,5
142.3605147,44.26448562,5
143.0073017,44.26448562,7
143.3127289,44.26448562,6
145.2351236,44.26448562,2
145.8998769,44.26448562,2
146.1783546,44.26448562,2
141.6508456,44.25550247,4
141.731694,44.25550247,5
142.0550875,44.25550247,5
142.3605147,44.25550247,5
143.0073017,44.25550247,6
143.3127289,44.25550247,6
143.5193414,44.25550247,4
145.2261404,44.25550247,1
145.3698709,44.25550247,3
145.8998769,44.25550247,4
141.6598287,44.24651932,5
141.731694,44.24651932,5
142.0550875,44.24651932,5
142.3605147,44.24651932,4
143.0073017,44.24651932,6
143.3127289,44.24651932,6
145.2261404,44.24651932,4
145.8819106,44.24651932,4
141.6598287,44.23753617,6
141.731694,44.23753617,5
142.0550875,44.23753617,5
142.3605147,44.23753617,4
143.0073017,44.23753617,6
143.3127289,44.23753617,6
145.2261404,44.23753617,5
145.8819106,44.23753617,6
141.6508456,44.22855301,5
141.731694,44.22855301,5
142.0550875,44.22855301,5
142.3605147,44.22855301,4
143.0073017,44.22855301,6
143.3127289,44.22855301,6
143.6361224,44.22855301,3
145.2081741,44.22855301,5
145.8729274,44.22855301,6
145.9986916,44.22855301,6
141.6508456,44.21956986,6
141.731694,44.21956986,5
142.0550875,44.21956986,5
142.3605147,44.21956986,4
143.0073017,44.21956986,6
143.3127289,44.21956986,6
143.6361224,44.21956986,5
145.2171573,44.21956986,5
145.8549611,44.21956986,3
145.9986916,44.21956986,6
141.6508456,44.21058671,5
141.8844076,44.21058671,6
142.2078011,44.21058671,5
142.5311946,44.21058671,6
143.1600153,44.21058671,6
143.4654425,44.21058671,7
145.2081741,44.21058671,6
145.8639443,44.21058671,6
141.6598287,44.20160356,6
141.731694,44.20160356,6
142.0550875,44.20160356,5
142.3605147,44.20160356,4
143.0073017,44.20160356,5
143.3127289,44.20160356,6
143.6361224,44.20160356,5
145.1991909,44.20160356,6
145.2171573,44.20160356,7
145.845978,44.20160356,4
141.6598287,44.1926204,6
141.731694,44.1926204,6
142.0550875,44.1926204,5
142.3605147,44.1926204,4
143.0073017,44.1926204,6
